id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,M_score,distance_center_km,R_value,R_score,F_score,Segment
43429963,Ultra Wide Sky Room,269683050,Vachirasak,Din Daeng,13.76714,100.5577,Entire home/apt,990,1,11,2022-12-20,0.39,1,88,9,2,2.403147820171483,8,1,3,At Risk
43435007,1BR Twin Suit 2ppl/Surasak BTS Sathorn/Pool /Wifi,201677068,Curry,Sathon,13.71174,100.51883,Entire home/apt,1173,1,4,2022-10-29,0.73,228,362,4,2,5.788947976452564,60,1,2,At Risk
43435021,1BR Twin Suit 2ppl/Surasak BTS Sathorn/Pool /Wifi,201677068,Curry,Sathon,13.71046,100.51952,Entire home/apt,1080,1,18,2022-12-11,0.58,228,360,12,2,5.825441914830542,17,1,4,At Risk
43435034,1BR Twin Suit 2ppl/Surasak BTS Sathorn/Pool /Wifi,201677068,Curry,Sathon,13.71053,100.51926,Entire home/apt,1144,1,11,2022-11-30,0.36,228,362,8,2,5.841324088109826,28,1,3,At Risk
43435049,1BR Twin Suit 2ppl/Surasak BTS Sathorn/Pool /Wifi,201677068,Curry,Sathon,13.71199,100.52105,Entire home/apt,1046,1,19,2022-12-12,0.62,228,346,15,2,5.589282884294777,16,1,4,At Risk
43435987,New!  La Chada Night Market studio 2PPL near MRT,52161947,Noons,Huai Khwang,13.7732,100.5784,Entire home/apt,1057,1,1,2020-05-23,0.03,99,0,0,2,3.670156413205399,949,5,1,Recent Visitors
43436018,New!  La Chada Night Market studio 2PPL near MRT,52161947,Noons,Huai Khwang,13.77126,100.58058,Entire home/apt,1057,1,2,2020-07-02,0.06,99,0,0,2,3.634475313053321,909,5,1,Recent Visitors
43025753,Mobius Rakamheng 3/1,342474734,Pajnon,Suanluang,13.74721,100.60074,Entire home/apt,3530,1,1,2020-04-06,0.03,1,365,0,5,4.441016801267903,996,5,1,Recent Visitors
43027061,The best location in Thonburi,342479471,Anon,Thon buri,13.71598,100.48075,Entire home/apt,3540,1,1,2020-03-31,0.03,1,270,0,5,9.14413451097107,1002,5,1,Recent Visitors
43027616,Grand Rama9/mrt Rama9,342481214,Sorawith,Huai Khwang,13.76121,100.57054,Entire home/apt,3720,1,1,2020-03-31,0.03,1,271,0,5,2.0948992980678987,1002,5,1,Recent Visitors
43027990,ChamberscondoBTSonnut200m一房一厅+FreeWiFi pool gym,172820753,AliceGuo郭美,Phra Khanong,13.70496,100.6041,Entire home/apt,980,30,8,2022-11-08,0.25,17,229,5,2,6.570661966758832,50,1,3,At Risk
43028237,"70 sqm 2 Bedrooms Apt in Sathon,Silom,LumpiniMRT",15214203,Bee,Sathon,13.72044,100.54783,Entire home/apt,2995,1,2,2022-01-21,0.15,29,136,1,5,3.056851880309136,341,1,1,Inactive
43252747,1BR Twin Suit 2ppl/Surasak BTS Sathorn/Pool /Wifi,201677068,Curry,Sathon,13.71196,100.51909,Entire home/apt,1743,1,1,2022-11-22,0.81,228,362,1,4,5.7517569135488635,36,1,1,Inactive
43028294,Ladkrabang Pool Villa,285529115,Monchai,Lat Krabang,13.70242,100.83186,Entire home/apt,2900,1,1,2020-04-25,0.03,2,360,0,5,29.81930037057236,977,5,1,Recent Visitors
43252991,Loft!  1BR 2ppl/SurasakBTS Sathorn/ Wifi/ Pool,201677068,Curry,Sathon,13.71237,100.52076,Entire home/apt,1608,1,14,2022-12-20,0.45,228,362,12,4,5.585099041740196,8,1,4,At Risk
43261214,Bangkok city/near BTS/big size/one bedroom/cooking,139189243,Hana,Sathon,13.71041,100.52099,Entire home/apt,1898,1,7,2022-12-25,0.22,29,176,1,4,5.711529326783202,3,1,3,At Risk
43262751,🥇月租|50%BTS Nana Asoke25F超大一房48spm带阳台|居家办公区看日出日落,131270916,Magic,Ratchathewi,13.74979,100.55689,Entire home/apt,1900,30,3,2022-10-24,0.33,33,271,3,4,0.5636245349151684,65,1,2,At Risk
43272261,花逢民宿Jan.09/surasak BTS/Cooking available/smart TV,139189243,Hana,Sathon,13.71146,100.5211,Entire home/apt,1929,1,17,2022-11-26,0.6,29,360,7,4,5.624345084930622,32,1,4,At Risk
43274573,High FL City view 1BR IDEO Wongsawang@MRT Bangson,33648272,Jeenie,Bang Sue,13.81987,100.53271,Entire home/apt,650,28,2,2022-12-10,0.06,22,307,1,1,8.730010959832525,18,1,1,Inactive
43279568,1BR Twin Suit 2ppl/Surasak BTS Sathorn/Pool /Wifi,201677068,Curry,Sathon,13.71223,100.5211,Entire home/apt,1287,1,16,2022-12-23,0.52,228,355,15,3,5.5676416484523505,5,1,4,At Risk
43279623,1BR Twin Suit 2ppl/Surasak BTS Sathorn/Pool /WIFI,201677068,Curry,Sathon,13.71203,100.51884,Entire home/apt,1144,1,11,2022-10-02,0.35,228,361,2,2,5.767462297593721,87,1,3,At Risk
43034190,39sqm Apartment in Nana Sukhumvit Soi 4 (monthly),342501401,Andy,Khlong Toei,13.73624,100.55258,Private room,900,60,1,2022-09-01,0.25,2,346,1,2,1.2832830692080346,118,1,1,Inactive
43038723,5kon@home,63317006,Prakarn,Bang Khen,13.8737,100.61435,Entire home/apt,690,1,1,2020-05-03,0.03,1,365,0,1,15.363889429861665,969,5,1,Recent Visitors
43444479,New!  La Chada Night Market 1BR 2PPL near MRT,52161947,Noons,Huai Khwang,13.77293,100.5806,Entire home/apt,1057,1,5,2020-09-27,0.16,99,0,0,2,3.7823399514864766,822,5,2,New Visitors
43444488,New!  La Chada Night Market 1BR 2PPL near MRT,52161947,Noons,Huai Khwang,13.77107,100.58059,Entire home/apt,1057,1,5,2020-07-25,0.16,99,0,0,2,3.618695512619311,886,5,2,New Visitors
43445261,Loft!  1BR 2ppl/SurasakBTS Sathorn/ Wifi/ Pool,201677068,Curry,Sathon,13.71224,100.51968,Entire home/apt,1730,1,8,2022-08-20,0.93,228,362,8,4,5.683042522485474,130,1,3,At Risk
43445389,30days! AirportLink Sukhumvit NANA MaxValu 2BR(4P),52161947,Noons,Ratchathewi,13.74916,100.55578,Entire home/apt,2527,3,3,2022-09-07,0.1,99,363,1,4,0.5867158513103761,112,1,2,At Risk
43445551,1BR Twin Suit 2ppl/Surasak BTS Sathorn/Pool /Wifi,341188013,Kara,Sathon,13.71018,100.51957,Entire home/apt,1259,1,21,2022-12-26,0.66,32,363,7,3,5.842089441279131,2,1,4,At Risk
43453906,1BR Twin Suit 2ppl/Surasak BTS Sathorn/Pool /Wifi,201677068,Curry,Sathon,13.71032,100.52074,Entire home/apt,1080,1,7,2022-11-21,0.23,228,354,6,2,5.738139371346986,37,1,3,At Risk
43453918,1BR Twin Suit 2ppl/Surasak BTS Sathorn/Pool /Wifi,201677068,Curry,Sathon,13.71061,100.52104,Entire home/apt,1380,1,11,2022-10-23,0.37,228,360,7,3,5.692532053698331,66,1,3,At Risk
43455737,"Instagrams style 2 Bedroom,  nana, Central world",133849226,Aidan,Ratchathewi,13.74907,100.55473,Entire home/apt,1243,31,3,2022-12-02,0.11,20,139,1,3,0.6676932951995714,26,1,2,At Risk
43471423,1BR Twin Suit 2ppl/Surasak BTS Sathorn/Pool /WIFI,52161947,Noons,Sathon,13.71216,100.52091,Entire home/apt,1244,1,7,2022-08-03,0.23,99,356,5,3,5.588184353558409,147,1,3,At Risk
43472716,"Private, Quiet and Homey 1 Bdr in Bangkok #1",54833937,Glen,Phra Khanong,13.69177,100.60466,Entire home/apt,800,5,4,2022-11-26,0.47,1,330,4,1,7.680035217774018,32,1,2,At Risk
43475497,Standard room king bed opposite Donmueang airport,273690888,Nutsara,Don Mueang,13.91224,100.59194,Private room,800,1,34,2022-12-12,2.75,2,173,33,1,18.772944567882114,16,1,4,At Risk
43480990,Cozy Living Green III Condo @ Punnawithi BTS,33648272,Jeenie,Phra Khanong,13.69124,100.61345,Entire home/apt,476,7,5,2022-11-17,0.21,22,302,4,1,8.356555151792733,41,1,2,At Risk
43481075,New!  La Chada Night Market studio 2PPL near MRT,201677068,Curry,Huai Khwang,13.77243,100.57869,Entire home/apt,1057,1,6,2020-10-26,0.2,228,0,0,2,3.617050787944404,793,5,3,New Visitors
43481091,New!  La Chada Night Market studio 2PPL near MRT,201677068,Curry,Huai Khwang,13.77315,100.57848,Entire home/apt,1057,1,2,2020-07-31,0.06,228,0,0,2,3.670316732637122,880,5,1,Recent Visitors
43485088,Compact studio in Lumpini MRT-Sathon-Silom-RamaIV,15214203,Bee,Sathon,13.71949,100.55149,Entire home/apt,1073,1,9,2022-08-17,0.3,29,145,7,2,3.0128872993912097,133,1,3,At Risk
43288688,King bed with balcony opposite Donmuang airport,273690888,Nutsara,Don Mueang,13.912817,100.590927,Private room,890,1,5,2022-12-16,1.04,2,360,5,2,18.81572685276762,12,1,2,At Risk
43500134,New!  La Chada Night Market studio 2PPL near MRT,201677068,Curry,Huai Khwang,13.76766,100.58547,Entire home/apt,1057,1,2,2020-06-30,0.06,228,0,0,2,3.7101205152046814,911,5,1,Recent Visitors
43302774,Entire floor townhouse with balcony and new AC,295623014,Sira,Phra Nakhon,13.76577,100.49753,Private room,1037,2,7,2022-04-14,0.29,3,28,4,2,7.088796314359489,258,1,3,At Risk
43501056,New!  La Chada Night Market studio 2PPL near MRT,52161947,Noons,Huai Khwang,13.77102,100.57837,Entire home/apt,1057,1,1,2020-06-24,0.03,99,0,0,2,3.469478983980459,917,5,1,Recent Visitors
43501072,New!  La Chada Night Market studio 2PPL near MRT,52161947,Noons,Huai Khwang,13.77315,100.57896,Entire home/apt,1057,1,1,2020-09-02,0.04,99,0,0,2,3.699272578375251,847,5,1,Recent Visitors
43307007,Influencer Skypool@SiamParagon Centralwld MBK,342811212,Miu Miu,Ratchathewi,13.75142,100.53571,Entire home/apt,2500,29,7,2022-12-06,0.73,23,142,7,4,2.677161136292395,22,1,3,At Risk
43312890,"Greenery Escape in Sathorn, Center of Bangkok",344907061,Yuanyi,Sathon,13.71233,100.51928,Entire home/apt,1400,3,18,2022-11-30,0.6,1,343,10,3,5.709667656525952,28,1,4,At Risk
43042649,New! Whole House 7BR : 23P BKK Sky Train Sukhumvit,93677011,Rainy,Bang Na,13.67585,100.60818,Private room,4643,1,1,2022-12-12,1.0,11,79,1,5,9.320825610757487,16,1,1,Inactive
43061995,Two Bedroom Deluxe @Oakwood Suites Bangkok,342783799,Apicha,Khlong Toei,13.72746,100.56772,Private room,14829,1,1,2022-10-16,0.41,9,353,1,5,2.176481297045532,73,1,1,Inactive
43062043,One Bedroom Superior @Oakwood Suites Bangkok,342783799,Apicha,Khlong Toei,13.72963,100.56825,Private room,9829,1,1,2022-10-06,0.36,9,357,1,5,1.9845551784052147,83,1,1,Inactive
43313462,A Soft Loft room #63 sq.m.#3 Mins to BTS Talatphlu,95362867,Nutthapon,Thon buri,13.7113,100.47748,Private room,886,1,12,2022-12-08,1.24,1,350,12,2,9.666143209782259,20,1,3,At Risk
43321681,"350 meter BTS,Sukhumvit NiceCleanChic Budget Place",13899655,Sujira,Khlong Toei,13.71068,100.59255,Entire home/apt,854,1,17,2022-11-16,1.54,25,335,17,2,5.240361018888435,42,1,4,At Risk
43519849,Simple But Not Boring.,347212725,Loft Bangkok Hotel,Ratchathewi,13.75336,100.54679,Private room,1800,1,1,2022-11-13,0.65,2,86,1,4,1.6456733525118448,45,1,1,Inactive
43529689,T5Amazing ​ CBD​ BTS Phrom Phong​ freewifi,347302995,Sophia,Khlong Toei,13.72576,100.56639,Entire home/apt,1614,1,27,2022-12-13,1.07,39,352,25,4,2.3011215531966416,15,1,4,At Risk
43529960,T5 27 park24New​Luxury​ BTS​ Phromphong​near​,347302995,Sophia,Khlong Toei,13.72389,100.56502,Entire home/apt,1647,1,18,2022-11-06,1.56,39,341,18,4,2.45967773382166,52,1,4,At Risk
43530401,T5 30​ Sky​ Pool​ ​ Panoramic50Fl/WIFI/BTS/PARK24,347302995,Sophia,Khlong Toei,13.72497,100.56656,Entire home/apt,1573,1,25,2022-12-05,0.8,39,348,18,3,2.3899008709634604,23,1,4,At Risk
43531586,Family Hub@Sathorn,138172399,Srosha,Phasi Charoen,13.71132,100.45287,Entire home/apt,914,14,3,2022-12-04,0.68,1,104,3,2,12.159489014840448,24,1,2,At Risk
43532023,限时优惠 T5曼谷CBD富人区 豪华公寓顶层无边泳池 5mins 至BTS ins风格,347302995,Sophia,Khlong Toei,13.72554,100.56444,Entire home/apt,1485,1,24,2022-12-06,0.77,39,356,20,3,2.2676033910926194,22,1,4,At Risk
43532242,T6 31 New​Luxury​ BTS​ Phromphong​near,347302995,Sophia,Khlong Toei,13.72474,100.56461,Entire home/apt,1344,1,55,2022-12-06,1.79,39,337,44,3,2.357980553342924,22,1,5,At Risk
43532372,T5 23F 曼谷CBD富人区 豪华公寓 顶层50楼网红泳池 5Mins BTS 欧式两居,347302995,Sophia,Khlong Toei,13.72419,100.56659,Entire home/apt,2554,1,35,2022-12-13,1.13,39,333,31,4,2.4730700622917796,15,1,4,At Risk
43533726,T6 市中心顶层泳池曼谷夜景 CBD​/5Mins​ to Skytrain/WIFI,347302995,Sophia,Khlong Toei,13.72581,100.56627,Entire home/apt,1332,1,4,2022-12-14,0.14,39,320,2,3,2.2918210014913325,14,1,2,At Risk
43536645,1BR Twin Suit 2ppl/Surasak BTS Sathorn/Pool /WIFI,52161947,Noons,Sathon,13.71195,100.52079,Entire home/apt,1144,1,13,2022-12-19,0.42,99,356,8,2,5.613280684212384,9,1,3,At Risk
43536901,1BR Twin Suit 2ppl/Surasak BTS Sathorn/Pool / Wifi,341188013,Kara,Sathon,13.71023,100.52078,Entire home/apt,1287,1,7,2022-10-12,0.22,32,362,5,3,5.741726493539274,77,1,3,At Risk
43538599,30days! Sukhumvit NANA spacious 2BR near BTS ARL,341188013,Kara,Ratchathewi,13.7489,100.5558,Entire home/apt,2527,3,17,2022-11-28,0.57,32,362,9,4,0.5656717321869811,30,1,4,At Risk
43547359,1BR Twin Suit 2ppl/Surasak BTS Sathorn/Pool /Wifi,341188013,Kara,Sathon,13.71229,100.52019,Entire home/apt,2100,1,20,2022-12-03,0.66,32,352,18,4,5.637518694031719,25,1,4,At Risk
43554691,花逢民宿/cat house/2bedroom/swiming pool/gym open,139189243,Hana,Sathon,13.7119,100.52132,Entire home/apt,1913,1,42,2022-11-23,1.44,29,169,29,4,5.574104887581131,35,1,5,At Risk
43570216,30days! Sukhumvit NANA spacious 1BR  near BTS,201677068,Curry,Ratchathewi,13.74932,100.55471,Entire home/apt,1466,3,11,2022-11-18,0.36,228,343,7,3,0.6860856659266631,40,1,3,At Risk
43072847,Free WiFi+Water+Netflex near night Mkt AspaceCondo,122787233,M,Din Daeng,13.75876,100.55837,Entire home/apt,580,15,4,2022-11-15,0.26,1,202,2,1,1.473305214171176,43,1,2,At Risk
43074978,Kosy Room9 Bts Ekamai Sukhumvit 63,52820889,Panikar,Khlong Toei,13.71943,100.58341,Private room,690,3,1,2022-08-06,0.21,1,365,1,1,3.8591555994911486,144,1,1,Inactive
43081576,A17 每客消毒~！on nut-BTS♥室内落地玻璃@ 中文接待 siam centre 20分,262923052,Camila,Khlong Toei,13.70606,100.59327,Entire home/apt,978,28,1,2020-04-30,0.03,30,54,0,2,5.676380018268037,972,5,1,Recent Visitors
43094995,New! 3BR for 11P: BKK 3min BTS sky train Sukhumvit,93677011,Rainy,Bang Na,13.67646,100.60704,Private room,2536,1,5,2022-11-25,0.19,11,164,3,4,9.195887170229685,33,1,2,At Risk
43097950,单卧·沙吞老城区·近大皇宫·游泳池·免费停车·中文接待·曼谷中心城区,264864968,Tricia,Sathon,13.71154,100.51881,Entire home/apt,1157,1,47,2022-11-29,1.51,44,176,32,2,5.80490288716401,29,1,5,At Risk
43099206,HEARTWARMING APARTMENT:3BR/MRT/POOL/,79624768,Eva,Huai Khwang,13.76122,100.56945,Entire home/apt,6071,1,53,2022-12-12,1.75,44,0,44,5,2.032316123631175,16,1,5,At Risk
43101684,Amazing chitlom bigc lotus Pratunam Ctrlwd skypool,342811212,Miu Miu,Ratchathewi,13.75052,100.54339,Entire home/apt,2286,29,6,2022-07-17,0.19,23,143,4,4,1.8504700876349351,164,1,3,At Risk
43109638,Greenery Escape Heart of Sathorn Business District,343126513,Mikael,Sathon,13.71237,100.51962,Entire home/apt,2200,3,24,2022-12-13,0.73,1,308,16,4,5.6786911882976865,15,1,4,At Risk
43115936,New! 4BR for 12P: BKK 3min BTS sky train Sukhumvit,93677011,Rainy,Bang Na,13.67619,100.60865,Private room,2586,1,4,2022-09-13,0.19,11,171,3,4,9.318529355049874,106,1,2,At Risk
43121658,18k per month 2BD @BTS Sena Station [FREE WIFI],55341671,Virut,Chatu Chak,13.83606,100.58282,Entire home/apt,606,7,2,2022-01-05,0.17,4,0,2,1,10.325241396166167,357,1,1,Inactive
43127466,"Studio BTS Ratchatevi, Siam, MBK, Platinum, 205",44226491,Vinita,Ratchathewi,13.75232,100.5276,Private room,800,1,22,2022-11-08,2.16,2,274,22,1,3.5539540470255973,50,1,4,At Risk
43129315,Asprirational 360skypool views& locationCentralWld,342811212,Miu Miu,Parthum Wan,13.74846,100.54234,Entire home/apt,2686,29,4,2022-10-25,0.13,23,128,2,5,1.9071789406502333,64,1,2,At Risk
43129397,Sky360pool Chitlom Bts 四面佛Centralwrld水门 2bedrooms,342811212,Miu Miu,Parthum Wan,13.7478,100.5436,Entire home/apt,6214,26,10,2022-12-06,0.8,23,215,9,5,1.7610914301748737,22,1,3,At Risk
43129409,Chic 360rooftop pool 四面佛 水门 BigC Centralwld NEON,342811212,Miu Miu,Ratchathewi,13.74979,100.54458,Entire home/apt,2486,29,2,2022-11-18,0.45,23,170,2,4,1.7039211678218489,40,1,1,Inactive
43133280,Central Bangkok luxury condominium-18,149897292,Dom,Ratchathewi,13.75693,100.52293,Entire home/apt,2000,60,1,2020-06-02,0.03,9,54,0,4,4.174031726719106,939,5,1,Recent Visitors
43572624,city center/ASOK/ 2PPL 1BR/pool/GYM/T21/Sukhumvit,201677068,Curry,Khlong Toei,13.72492,100.56089,Entire home/apt,1919,1,30,2022-12-13,4.19,228,353,30,4,2.281385254545164,15,1,4,At Risk
43583387,30days! AirportLink Sukhumvit NANA MaxValu 2BR(4P),201677068,Curry,Ratchathewi,13.74969,100.55445,Entire home/apt,2527,3,7,2022-11-21,0.24,228,359,5,4,0.7335804571425755,37,1,3,At Risk
43583812,30days! AirportLink Sukhumvit NANA MaxValu 2BR(4P),201677068,Curry,Ratchathewi,13.74921,100.55573,Entire home/apt,2527,3,9,2022-12-15,0.29,228,357,6,4,0.5944463514071378,13,1,3,At Risk
43586033,"Instagrams style 2 Bedroom,  Asoke , Central world",133849226,Aidan,Ratchathewi,13.75129,100.55503,Entire home/apt,1257,28,4,2022-08-19,0.13,20,117,1,3,0.8159532275966477,131,1,2,At Risk
43606019,30days!  Sukhumvit NANA spacious 1BR 2PPL near BTS,201677068,Curry,Ratchathewi,13.74906,100.55494,Entire home/apt,1466,3,3,2022-06-12,0.1,228,348,1,3,0.6488261138343245,199,1,2,At Risk
43606045,30days! AirportLink Sukhumvit NANA MaxValu 2BR(4P),201677068,Curry,Ratchathewi,13.74952,100.55461,Entire home/apt,2527,3,10,2022-12-05,0.34,228,344,5,4,0.7082995139496325,23,1,3,At Risk
43606149,New!  2BR 4ppl/SurasakBTS Sathorn,52161947,Noons,Sathon,13.71031,100.52076,Entire home/apt,2100,1,22,2022-12-13,0.76,99,348,20,4,5.7373013688479455,15,1,4,At Risk
43606164,New!  La Chada Night Market studio 2PPL near MRT,341188013,Kara,Huai Khwang,13.77341,100.58003,Entire home/apt,1057,1,6,2020-10-19,0.2,32,0,0,2,3.7889927669968584,800,5,3,New Visitors
43606184,New!  La Chada Night Market 1BR 2PPL near MRT,341188013,Kara,Huai Khwang,13.77294,100.58062,Entire home/apt,1057,1,1,2020-06-19,0.03,32,0,0,2,3.784519149265069,922,5,1,Recent Visitors
43606204,Loft!  1BR 2ppl/SurasakBTS Sathorn/WIFI/ Pool,52161947,Noons,Sathon,13.71233,100.52058,Entire home/apt,1608,1,18,2022-12-17,0.59,99,362,15,4,5.602698979995108,11,1,4,At Risk
43616345,"Instagrams style 1 Bedroom,  Asoke , Central world",133849226,Aidan,Ratchathewi,13.75082,100.55601,Entire home/apt,1487,28,4,2020-09-21,0.14,20,361,0,3,0.7112051433301996,828,5,2,New Visitors
43619006,Garden and pool Villa bangkok MRT 独栋，网红民宿,222223926,Hong,Bang Phlat,13.8017,100.50932,Entire home/apt,6300,1,13,2022-12-22,3.28,1,181,13,5,8.26723771171093,6,1,3,At Risk
43631431,30days! Sukhumvit NANA spacious 1BR  near BTS,201677068,Curry,Ratchathewi,13.75086,100.55596,Entire home/apt,1466,3,4,2022-08-28,0.13,228,361,2,3,0.7179103467320098,122,1,2,At Risk
43631464,30days! Sukhumvit NANA spacious 1BR  near BTS,201677068,Curry,Ratchathewi,13.74918,100.55423,Entire home/apt,1613,3,12,2022-12-17,0.39,228,359,8,4,0.7188693516933367,11,1,3,At Risk
43631793,1BR Twin Suit 2ppl/Surasak BTS Sathorn/Pool /wifi,52161947,Noons,Sathon,13.71191,100.51889,Entire home/apt,1144,1,27,2022-12-15,0.88,99,357,13,2,5.771860236118125,13,1,4,At Risk
43651031,"(501) Cozy room, Close to BTS , Good location",348567909,Kornchanok,Bang Rak,13.72038,100.51666,Private room,360,1,11,2022-11-30,1.27,7,75,11,1,5.423388884912325,28,1,3,At Risk
43663374,"(502 )Cozy room, Close to BTS , Good location",348567909,Kornchanok,Bang Rak,13.72017,100.51829,Private room,363,1,9,2022-12-02,0.35,7,70,5,1,5.285080746943059,26,1,3,At Risk
43663420,1 bedroom with pool,264753976,B,Bang Rak,13.73074,100.53179,Entire home/apt,2371,5,42,2022-11-30,3.46,1,253,42,4,3.4337826535442617,28,1,5,At Risk
43663521,"(503) Cozy room, Close to BTS , Good location",348567909,Kornchanok,Bang Rak,13.71996,100.51667,Private room,360,1,3,2022-12-07,0.44,7,52,3,1,5.446434048250903,21,1,2,At Risk
43663585,"(504) Cozy room, Close to BTS , Good location",348567909,Kornchanok,Bang Rak,13.71812,100.51693,Private room,450,1,1,2021-12-31,0.08,7,172,1,1,5.531277933271855,362,1,1,Inactive
43135436,"🖤CHIC & MODERN , Nana BTS, 5BR, 3R, Near Siam 中文語",221674027,Shirley,Khlong Toei,13.736023,100.554138,Entire home/apt,5886,1,38,2022-12-12,1.16,2,110,33,5,1.210371588894725,16,1,5,At Risk
43137236,Luxury In The Heart of Sathorn Next to BTS & BRT,31975096,Clarence,Sathon,13.71817,100.53184,Entire home/apt,1917,30,10,2021-10-17,0.32,3,211,0,4,4.270526981151812,437,1,3,At Risk
43332488,"Relaxing Cozy Loft @ MRT RAMA9,Asoke,Airport Link",232453513,Oui,Huai Khwang,13.75439,100.56495,Entire home/apt,1546,3,23,2022-12-12,0.77,1,5,21,3,1.1341246190411856,16,1,4,At Risk
43337142,E1 ★2 Bed Studio upto 5 ★ 250m to BTS,3774030,PuL,Vadhana,13.72368,100.58426,Entire home/apt,651,1,18,2022-12-23,0.57,3,59,14,1,3.5889315651093856,5,1,4,At Risk
43143793,NewSale! Sukhumvit NANA spacious 1BR  near BTS,201677068,Curry,Ratchathewi,13.74944,100.55455,Entire home/apt,1466,3,4,2022-11-14,0.13,228,336,1,3,0.7078954517538883,44,1,2,At Risk
43143896,AirportLink Sukhumvit NANA MaxValu 2BR(4PAX),201677068,Curry,Ratchathewi,13.74902,100.55496,Entire home/apt,2527,3,9,2022-12-20,0.29,228,345,8,4,0.6444285672937335,8,1,3,At Risk
43154136,Tuk Tuk House (TT-2*) 2 BR | 250m from MRT Sirikit,276418453,G Living,Khlong Toei,13.72275,100.56082,Entire home/apt,3129,2,1,2022-01-05,0.08,32,78,1,5,2.5207586010828233,357,1,1,Inactive
43155265,THE ETERNAL WARMTH LUXURY :1BR/POOL/WIFI,79624768,Eva,Huai Khwang,13.75958,100.56816,Entire home/apt,2214,1,41,2022-12-12,1.26,44,84,26,4,1.8050212585115413,16,1,5,At Risk
43163565,New! C1 : BKK 3min Udomsuk BTS sky train Sukhumvit,93677011,Rainy,Bang Na,13.67785,100.60836,Private room,907,1,1,2022-12-07,1.0,11,166,1,2,9.14988753753536,21,1,1,Inactive
43781783,"(301) Cozy room, Close to BTS , Good location",348567909,Kornchanok,Bang Rak,13.71856,100.51619,Private room,550,1,4,2022-11-18,0.49,7,176,4,1,5.572206324719888,40,1,2,At Risk
43687383,Spacious duplex condo 95㎡4-5p@BTSThonglo/Pool/WIFI,131474258,Lalinmas,Vadhana,13.7361,100.5855,Entire home/apt,1801,1,13,2022-11-28,0.43,2,248,10,4,2.9767872389273484,30,1,3,At Risk
43691479,Art Thai Condo @Ekkamai BTS 艺文轻奢套房,348374042,Lance,Khlong Toei,13.71821,100.58506,Entire home/apt,1499,13,7,2022-09-17,0.53,2,177,6,3,4.078826179410035,102,1,3,At Risk
